State,County,Latitude,Longitude
Michigan,Iron County,46.208645802538214,-88.53052667308988
Minnesota,Kandiyohi County,45.15239972904846,-95.00474392035082
Kentucky,Wolfe County,37.73931959156609,-83.49317515099742
Texas,Fayette County,29.876786793276498,-96.91976171780746
South Dakota,Lawrence County,44.35862718048801,-103.79222451534491
Maine,Washington County,44.9694497076136,-67.60906440105603
Texas,Briscoe County,34.53026410468822,-101.20859330512657
Michigan,Ontonagon County,47.022184576531316,-89.43473154431923
Mississippi,Carroll County,33.448525850609094,-89.92019769878105
Oregon,Benton County,44.49179903576947,-123.42924906242823
Minnesota,Rock County,43.674630611004744,-96.25320744676277
Pennsylvania,Indiana County,40.65195643502555,-79.0875679014028
Louisiana,Lincoln Parish,32.601619365204414,-92.66488722582021
Pennsylvania,Perry County,40.398410121371384,-77.26229513207555
South Dakota,Ziebach County,44.98041189186005,-101.66585707725234
Texas,Harrison County,32.54813319778861,-94.37148655473933
Michigan,Baraga County,46.69970944850869,-88.35218034490094
Oklahoma,Rogers County,36.37153666970978,-95.60434007971102
Missouri,Boone County,38.99061481030751,-92.30967884987294
Unknown,Mayagüez Municipio,18.18310129693029,-67.60506375833015
Oklahoma,Caddo County,35.17440603602555,-98.37515818777877
Colorado,Jefferson County,39.586431497618634,-105.25046927497775
West Virginia,Cabell County,38.42029687361728,-82.2417166890937
Texas,Reagan County,31.36619212911361,-101.52300841357265
Arkansas,Van Buren County,35.58063414477551,-92.51573817896005
Colorado,Summit County,39.634170805988674,-106.11637913722217
Kansas,Cowley County,37.237752660704025,-96.83748917686755
Arkansas,Johnson County,35.56965426702465,-93.46008812204909
New York,Hamilton County,43.66112162764525,-74.49735513458019
Virginia,Craig County,37.48170639040658,-80.2113954216583
Texas,Coleman County,31.77320686799638,-99.45363765066227
Alaska,Yukon-Koyukuk Census Area,65.50874897285784,-151.38906346257258
Arizona,Navajo County,35.399550336791705,-110.32141934750373
Mississippi,Lincoln County,31.532384395264707,-90.45397123887602
Texas,Ochiltree County,36.27841371393086,-100.81565396942413
Texas,Crane County,31.428497465419856,-102.5155684444081
Wyoming,Big Horn County,44.52671521354263,-107.99519876821628
Tennessee,Hickman County,35.803250679111265,-87.47330822781203
Mississippi,Tunica County,34.650675259089745,-90.37501084418497
Missouri,Harrison County,40.354668582880215,-93.99206372795625
Unknown,Canóvanas Municipio,18.3289932199966,-65.88788760634264
Indiana,Bartholomew County,39.20597057207045,-85.8976029731582
Georgia,Paulding County,33.92054839863529,-84.86726415410537
Ohio,Brown County,38.93382789578354,-83.86729654946814
Tennessee,Putnam County,36.14083280753414,-85.4951907227228
North Dakota,Ward County,48.22172062891098,-101.54180575301034
Massachusetts,Worcester County,42.3513945714977,-71.90772697588598
Ohio,Logan County,40.38847345815768,-83.76585220594585
California,Kings County,36.07522468831155,-119.81547270473787
California,San Diego County,33.02819796739121,-116.77019669001278
Unknown,Salinas Municipio,17.97295401256347,-66.26197566154903
Georgia,Crawford County,32.714501662564786,-83.98634232464657
Unknown,Naguabo Municipio,18.211030439951294,-65.73609487205206
Missouri,Cass County,38.646978438963814,-94.35481631228892
New York,Dutchess County,41.765163496518014,-73.7428574918692
Texas,Washington County,30.21453042611456,-96.4034437639208
Colorado,Pueblo County,38.17342023477788,-104.51284555002172
Missouri,Douglas County,36.93259759477988,-92.49880576616981
North Dakota,Bottineau County,48.79221554839251,-100.83333194791652
North Carolina,Cumberland County,35.048730560224406,-78.82767939756339
Wyoming,Hot Springs County,43.718928996493574,-108.44209715080166
Michigan,Alcona County,44.683623378014204,-83.12900751537093
California,Placer County,39.06343138846412,-120.71764593312315
Arkansas,Searcy County,35.9109320402113,-92.6994833085855
Texas,Lynn County,33.17682444061188,-101.81612383692743
New York,Otsego County,42.63376356791876,-75.0326059513157
North Carolina,Richmond County,35.006048354463516,-79.74777802260766
North Carolina,Hoke County,35.017539648455575,-79.2372792559091
Nebraska,Otoe County,40.64850099528,-96.13477541616393
Pennsylvania,Cameron County,41.436792841084134,-78.20387322184149
South Carolina,Dorchester County,33.07935001180373,-80.40676843279797
Minnesota,Waseca County,44.02212365345903,-93.58728322231896
South Dakota,Brule County,43.71805888350266,-99.0809353960272
Tennessee,Warren County,35.678682709547196,-85.77849803616806
Illinois,Clark County,39.33357547231266,-87.78771740658651
Kentucky,Robertson County,38.51881741944527,-84.05202606414501
Tennessee,Lake County,36.33538436364781,-89.49346679604957
South Carolina,Berkeley County,33.197249997527685,-79.95215522679148
Arkansas,Garland County,34.57671472580491,-93.15040006491824
Kansas,Osage County,38.65232892155771,-95.72694514100843
Ohio,Trumbull County,41.317015707885766,-80.76127243053584
Texas,Mills County,31.495191172069415,-98.5954583646993
Texas,Oldham County,35.40503461812848,-102.60287060318477
Pennsylvania,Butler County,40.912013964758266,-79.91330635034048
Idaho,Idaho County,45.84419769834384,-115.46748731012222
Kansas,Marion County,38.35887243647473,-97.09689035889997
Virginia,Buckingham County,37.572207754127376,-78.52870732505829
North Carolina,Cabarrus County,35.38678393980272,-80.55187915452426
Missouri,Webster County,37.28090534129619,-92.8758770240992
Utah,Davis County,40.990066846008226,-112.11137537853283
Minnesota,Cottonwood County,44.007107525584644,-95.18115304471088
Florida,Okeechobee County,27.386327182947685,-80.88856121304303
Georgia,Union County,34.83402571790739,-83.99071995736628
Iowa,Black Hawk County,42.4700957433446,-92.30881970888156
Texas,Sabine County,31.343199862732572,-93.85180241480201
Ohio,Pike County,39.077371438308106,-83.06685414501364
Alabama,Tuscaloosa County,33.28954985507358,-87.52502627599381
Alabama,Wilcox County,31.9892401938266,-87.30820176186654
Mississippi,Montgomery County,33.49410241982096,-89.61639569570735
Nebraska,Kearney County,40.50670725285339,-98.94802162975303
Nebraska,Hitchcock County,40.17634692112946,-101.04227241284153
Delaware,New Castle County,39.57833040186238,-75.63897812083498
Idaho,Teton County,43.75942987515359,-111.20761454168019
Illinois,Rock Island County,41.46732856874496,-90.56741260246915
Virginia,Gloucester County,37.40120862682607,-76.52296674177688
Arkansas,Sevier County,33.99723623172836,-94.24128442594689
Indiana,Cass County,40.76149149695596,-86.34594655889961
Idaho,Power County,42.693656113856136,-112.84065596469607
Indiana,Carroll County,40.582858559902675,-86.56348413439711
Pennsylvania,Philadelphia County,40.00763603704106,-75.13394467609844
Wyoming,Washakie County,43.9049970086439,-107.6828607198633
North Carolina,Camden County,36.34112162164101,-76.16095040386604
New York,Tompkins County,42.45201867851938,-76.47365412977649
Arkansas,Jefferson County,34.26829804880268,-91.93037018730206
Arkansas,Lincoln County,33.957029823707316,-91.73441808812298
Wisconsin,Vernon County,43.59386193040928,-90.83438238791823
Missouri,Iron County,37.55514881284083,-90.77349031794448
Texas,Hopkins County,33.1495558981131,-95.56395016291108
New York,Albany County,42.600176429237216,-73.97355857095516
Texas,Houston County,31.31773255627188,-95.42267715213076
Ohio,Monroe County,39.72734707856133,-81.0829177077029
Kansas,Rush County,38.523161313658534,-99.30924094950558
Indiana,Montgomery County,40.04037852354399,-86.8932997961949
Kansas,Stanton County,37.56306138823092,-101.78418319053783
Kentucky,Lee County,37.594798488063404,-83.71627631933096
Minnesota,Koochiching County,48.24546370400078,-93.78337441998495
Texas,Bexar County,29.448957831788206,-98.52002587868985
Colorado,Boulder County,40.09246482450115,-105.35770451013705
Tennessee,Jefferson County,36.050984184499136,-83.4463116126101
Oklahoma,Mayes County,36.30193447882309,-95.23073910601823
Minnesota,Watonwan County,43.978427893550304,-94.61406060653881
Idaho,Blaine County,43.41194056195131,-113.98014757345909
Louisiana,Jefferson Davis Parish,30.267712855878536,-92.8141218413828
South Dakota,Sully County,44.71556402682109,-100.13224556452103
Colorado,Denver County,39.76197911386165,-104.87576843951494
Oklahoma,Coal County,34.58819972503035,-96.29777857144288
Montana,Carter County,45.516756876505816,-104.53615852960309
Texas,Upton County,31.36873022917299,-102.04303489274835
Indiana,Gibson County,38.31188575700816,-87.58456330741693
Nebraska,Kimball County,41.197654291468865,-103.71491581497254
Illinois,Kendall County,41.590577644198795,-88.4287883544406
District Of Columbia,District Of Columbia,38.90477462229031,-77.01630244762735
Colorado,Montrose County,38.40215603239962,-108.26945113553882
Minnesota,Wright County,45.173939014055996,-93.96303546089354
Wisconsin,Kenosha County,42.57850410099628,-87.65311823063857
Colorado,Eagle County,39.627825616579656,-106.69529925700309
California,San Francisco County,37.75971701344937,-122.69395741956168
Colorado,San Miguel County,38.00374039846037,-108.40592213053475
Alaska,Anchorage Municipality,61.148303300241494,-149.19000806892717
Florida,St. Johns County,29.91218099081968,-81.40988662563245
Mississippi,Choctaw County,33.347307068955864,-89.2483811971077
Missouri,Grundy County,40.1139269766153,-93.56533819740218
Michigan,Lake County,43.990066934122304,-85.80164523979596
Michigan,Ottawa County,42.948534903378636,-86.42188216560648
Illinois,Cook County,41.89542868050106,-87.64614102658744
Illinois,Gallatin County,37.76281320893407,-88.23045211703582
South Carolina,Greenwood County,34.1537009340962,-82.12592551111375
Kansas,Franklin County,38.56451745264009,-95.28594823801602
Minnesota,Clay County,46.89234914349445,-96.49065583243564
Tennessee,Haywood County,35.58322183463184,-89.28383579796235
Utah,Box Elder County,41.52101803724328,-113.08202268121177
Mississippi,Tippah County,34.76840022800256,-88.90889802436521
West Virginia,Marshall County,39.860612853129766,-80.66338653664398
West Virginia,Jackson County,38.83446832127834,-81.67479431716878
Idaho,Elmore County,43.353885401412576,-115.46926235265099
Maryland,Baltimore County,39.44307216525278,-76.61632202821029
North Dakota,Benson County,48.06939701370346,-99.36601301556398
Missouri,Pike County,39.34383518860709,-91.17136320535832
Ohio,Lawrence County,38.59846860631849,-82.53674623931103
Missouri,Scott County,37.0530293668758,-89.56856534953674
Ohio,Adams County,38.845502934156734,-83.47214941514547
Texas,Erath County,32.23625866947653,-98.21796670548079
Georgia,Habersham County,34.63103328213847,-83.53112896986889
Georgia,Wilkinson County,32.802405520416436,-83.17124906685696
West Virginia,Monongalia County,39.63028388947438,-80.0465441595805
Ohio,Crawford County,40.850772573456226,-82.91977770228455
Florida,Desoto County,27.18630195514888,-81.80944358662376
Ohio,Guernsey County,40.052049873307666,-81.49425952048269
Michigan,Barry County,42.59502842493166,-85.30896807702213
Missouri,Stone County,36.74702061734658,-93.45598397810892
Virginia,Richmond City,37.52944229191037,-77.47558891363377
North Carolina,Stokes County,36.40191696521232,-80.23965892723042
Iowa,Clarke County,41.02903882784597,-93.7851869496738
Iowa,Fayette County,42.862596153958044,-91.84432433835983
California,Marin County,38.05518751867254,-122.74886242241647
Texas,Randall County,34.96585700183262,-101.8969445292836
Texas,Rusk County,32.10767920546254,-94.76184558884916
Iowa,Warren County,41.33427080821465,-93.56145665859357
Ohio,Van Wert County,40.8553982408952,-84.58609912525804
Florida,Glades County,26.956387228848467,-81.18898521746759
Georgia,Meriwether County,33.04053929532036,-84.68829861245293
Colorado,Costilla County,37.27795227350124,-105.4282497060033
Texas,Coryell County,31.390905429952323,-97.7992197366938
Iowa,Adair County,41.33074642708753,-94.47094134446904
Georgia,Chattahoochee County,32.34697127500683,-84.7870462058597
California,Mariposa County,37.58152230913975,-119.90551702920808
Missouri,Howard County,39.1424961863948,-92.69626446302668
Oregon,Marion County,44.90331679589904,-122.58466593738189
Wisconsin,Milwaukee County,43.01545688596078,-87.58054866403819
Minnesota,Scott County,44.648506707795605,-93.53589225074104
Ohio,Pickaway County,39.641941082432496,-83.02439162573272
Virginia,Powhatan County,37.55018715128107,-77.91519425864726
Colorado,Broomfield County,39.95413699595367,-105.05266285752248
Tennessee,Lawrence County,35.217274354803436,-87.39558443687616
Michigan,Antrim County,45.00738381257492,-85.17582215796814
South Carolina,Marlboro County,34.6020603361058,-79.67872262205756
Idaho,Benewah County,47.217537851623426,-116.65865416198024
Illinois,Lee County,41.74610544053477,-89.30030925644402
Nebraska,Nemaha County,40.38765486859084,-95.84981607113514
North Carolina,Carteret County,34.861259808430475,-76.53574306691395
Kansas,Pottawatomie County,39.37899564444566,-96.34235539447751
Michigan,Jackson County,42.248487395765956,-84.42343730330076
Texas,Comal County,29.808180124833726,-98.27824553830123
Massachusetts,Nantucket County,41.30124061076279,-70.1281131753758
South Carolina,Bamberg County,33.21477100002035,-81.05423377357572
Texas,Aransas County,28.084720406246085,-96.99143873462174
Georgia,Berrien County,31.276059901813777,-83.22962199890256
Indiana,Vermillion County,39.853811457386776,-87.46397828409823
Michigan,Roscommon County,44.335608596293774,-84.61159991038805
North Carolina,Alleghany County,36.49154148463995,-81.12701599633743
California,Lassen County,40.6735903789444,-120.59433283403568
Virginia,Falls Church City,38.88472671061948,-77.17516382214129
Florida,Manatee County,27.47549089554678,-82.39285419084464
Ohio,Muskingum County,39.965421853486866,-81.94438265500966
Colorado,Chaffee County,38.74690308543912,-106.19406666522343
Colorado,Crowley County,38.326661062077136,-103.78482566089703
Colorado,Fremont County,38.473073006317094,-105.43952595298572
Mississippi,Pearl River County,30.768710494179476,-89.58975063135308
Mississippi,Perry County,31.172024268115603,-88.9923282776361
Nebraska,Custer County,41.39426401439468,-99.72614378030791
Florida,Calhoun County,30.406034330913215,-85.19720714449848
Kentucky,Kenton County,38.93346313220758,-84.5333195063059
Iowa,Chickasaw County,43.06004134732691,-92.3176637442148
